A	B	DRB1	freq
23	56	1401	0
23	56	1402	0
23	56	1407	0
23	56	1408	0
23	56	1434	0
23	56	1501	0.000005
23	56	1502	0
23	56	1504	0
23	56	1505	0
23	56	1506	0
23	56	1601	0.000005
23	57	0101	0.000006
23	57	0102	0.000001
23	57	0103	0.000002
23	57	0104	0
23	57	0301	0.000004
23	57	0302	0.000004
23	57	0401	0.000001
23	57	0402	0.000003
23	57	0403	0.000001
23	57	0404	0.000001
23	57	0405	0.000001
23	57	0411	0
23	57	0414	0
23	57	0417	0
23	57	0701	0.00008
23	57	0804	0
23	57	0901	0
23	57	1001	0
23	57	1101	0.000006
23	57	1102	0
23	57	1104	0.000003
23	57	1201	0.000001
23	57	1202	0
23	57	1301	0.000006
23	57	1302	0.000009
23	57	1303	0.00001
23	57	1305	0.000011
23	57	1401	0.000002
23	57	1404	0.000001
23	57	1406	0
23	57	1501	0.000066
23	57	1503	0
23	57	1601	0.000002
23	57	1602	0
23	58	0101	0.000009
23	58	0102	0.000002
23	58	0103	0
23	58	0301	0.000013
23	58	0302	0.000007
23	58	0401	0.000003
23	58	0402	0.000001
23	58	0403	0
23	58	0404	0
23	58	0405	0
23	58	0406	0
23	58	0407	0.000004
23	58	0408	0.000002
23	58	0409	0
23	58	0410	0
23	58	0411	0
23	58	0417	0
23	58	0419	0
23	58	0701	0.000037
23	58	0801	0
23	58	0802	0.000003
23	58	0803	0
23	58	0804	0
23	58	0806	0
23	58	0901	0.000001
23	58	1001	0.000002
23	58	1101	0.000003
23	58	1102	0.000002
23	58	1104	0.000002
23	58	1112	0
23	58	1201	0.000001
23	58	1202	0
23	58	1204	0
23	58	1301	0.000007
23	58	1302	0.00003
23	58	1303	0.000009
23	58	1304	0
23	58	1305	0
23	58	1322	0
23	58	1338	0
23	58	1401	0.000001
23	58	1406	0
23	58	1413	0
23	58	1501	0.000005
23	58	1502	0
23	58	1503	0.000005
23	58	1601	0.000002
23	58	1602	0.000003
23	59	0101	0
23	59	0104	0
23	59	1303	0
23	59	1310	0
23	60	0101	0.000016
23	60	0102	0.000001
23	60	0103	0.000001
23	60	0301	0.000005
23	60	0302	0
23	60	0305	0
23	60	0401	0.000019
23	60	0403	0.000006
23	60	0404	0.000026
23	60	0405	0
23	60	0407	0
23	60	0408	0.000003
23	60	0411	0
23	60	0413	0
23	60	0416	0
23	60	0701	0.000006
23	60	0801	0.00001
23	60	0802	0.000001
23	60	0804	0.000001
23	60	0806	0
23	60	0901	0.000002
23	60	1001	0
23	60	1101	0.000025
23	60	1102	0.000001
23	60	1201	0
23	60	1301	0.000017
23	60	1302	0.000039
23	60	1303	0.000001
23	60	1312	0
23	60	1316	0
23	60	1328	0
23	60	1361	0
23	60	1401	0.000003
23	60	1402	0
23	60	1404	0
23	60	1407	0
23	60	1415	0
23	60	1501	0.000013
23	60	1502	0.000003
23	60	1503	0
23	60	1504	0
23	60	1505	0
23	60	1506	0
23	60	1602	0.000002
23	61	0101	0.000001
23	61	0102	0
23	61	0301	0
23	61	0401	0.000002
23	61	0402	0.000001
23	61	0403	0
23	61	0404	0.000002
23	61	0405	0
23	61	0407	0
23	61	0408	0.000001
23	61	0410	0
23	61	0411	0
23	61	0417	0
23	61	0701	0.000005
23	61	0801	0.000001
23	61	0802	0
23	61	0804	0
23	61	0901	0
23	61	1001	0
23	61	1101	0.00002
23	61	1103	0
23	61	1104	0.000001
23	61	1201	0.000001
23	61	1202	0
23	61	1301	0.000012
23	61	1302	0
23	61	1401	0.000003
23	61	1404	0.000001
23	61	1406	0
23	61	1408	0
23	61	1424	0
23	61	1501	0.000008
23	61	1502	0
23	61	1506	0
23	61	1601	0.000001
23	61	1602	0.000021
23	61	1608	0.000001
23	62	0101	0.000047
23	62	0102	0
23	62	0301	0.000004
23	62	0302	0
23	62	0401	0.000076
23	62	0402	0
23	62	0403	0
23	62	0404	0.000016
23	62	0405	0
23	62	0407	0.000004
23	62	0411	0
23	62	0414	0
23	62	0701	0.000006
23	62	0802	0
23	62	0803	0.000001
23	62	0804	0.000002
23	62	0809	0
23	62	0901	0.000016
23	62	1001	0.000001
23	62	1101	0.000021
23	62	1102	0.000002
23	62	1103	0.000023
23	62	1104	0
23	62	1106	0
23	62	1201	0.000001
23	62	1202	0
23	62	1301	0.000033
23	62	1302	0.000004
23	62	1303	0.000001
23	62	1304	0
23	62	1305	0.000001
23	62	1401	0.000005
23	62	1404	0.000001
23	62	1405	0
23	62	1408	0
23	62	1409	0
23	62	1410	0
23	62	1417	0
23	62	1501	0.000018
23	62	1502	0
23	62	1503	0
23	62	1504	0.000001
23	62	1505	0.000001
23	62	1601	0.000003
23	62	1602	0
23	63	0101	0.000001
23	63	0102	0.000002
23	63	0104	0
23	63	0105	0
23	63	0301	0.000003
23	63	0302	0.000002
23	63	0303	0
23	63	0305	0
23	63	0401	0.000004
23	63	0402	0
23	63	0403	0
23	63	0404	0.000007
23	63	0405	0.000002
23	63	0406	0
23	63	0407	0
23	63	0701	0.000003
23	63	0801	0
23	63	0804	0
23	63	0806	0
23	63	0901	0
23	63	1001	0.000002
23	63	1101	0
23	63	1102	0
23	63	1104	0.000004
23	63	1201	0.000001
23	63	1202	0.000001
23	63	1301	0.000001
23	63	1302	0.000059
23	63	1303	0.000001
23	63	1304	0
23	63	1308	0
23	63	1401	0.000001
23	63	1403	0
23	63	1406	0
23	63	1407	0
23	63	1501	0
23	63	1503	0.000003
23	63	1506	0
23	63	1601	0.000001
23	63	1602	0
23	67	0101	0
23	67	0102	0
23	67	0302	0
23	67	0405	0
23	67	1101	0
23	67	1302	0
23	67	1501	0
23	70	0101	0.000001
23	70	0102	0.00001
23	70	0103	0
23	70	0104	0
23	70	0301	0.000011
23	70	0302	0
23	70	0303	0
23	70	0304	0
23	70	0401	0.000008
23	70	0402	0
23	70	0403	0.000006
23	70	0404	0.000002
23	70	0405	0
23	70	0407	0
23	70	0411	0
23	70	0701	0.000029
23	70	0801	0
23	70	0802	0
23	70	0803	0
23	70	0804	0.000001
23	70	0806	0
23	70	0901	0.000001
23	70	1001	0.000002
23	70	1101	0.000025
23	70	1102	0.000002
23	70	1103	0.000001
23	70	1104	0.000004
23	70	1110	0
23	70	1112	0
23	70	1201	0
23	70	1202	0
23	70	1301	0.000009
23	70	1302	0.000001
23	70	1303	0.000001
23	70	1304	0.000002
23	70	1305	0
23	70	1308	0
23	70	1314	0
23	70	1401	0.000002
23	70	1402	0
23	70	1403	0
23	70	1406	0
23	70	1415	0
23	70	1501	0.000005
23	70	1502	0
23	70	1503	0.000002
23	70	1505	0
23	70	1601	0
23	70	1602	0.000001
23	70	1608	0
23	73	0102	0
23	73	0302	0
23	73	0303	0
23	73	0405	0.000001
23	73	1001	0
23	75	0102	0
23	75	0301	0
23	75	0403	0
23	75	0701	0
23	75	0901	0
23	75	1001	0
23	75	1101	0.000001
23	75	1202	0
23	75	1302	0
23	75	1305	0
23	75	1502	0
23	75	1601	0
23	75	1603	0
23	76	0302	0
23	76	0806	0
23	76	1101	0
23	76	1104	0
23	76	1401	0
23	76	1407	0
23	77	0701	0
23	77	0901	0
23	77	1101	0
23	77	1102	0
23	77	1202	0
23	78	0301	0
23	78	0302	0
23	78	0701	0
23	78	0804	0
23	78	0901	0
23	78	1101	0
23	78	1102	0
23	78	1301	0
23	78	1302	0
23	78	1303	0
23	78	1304	0
23	78	1401	0
23	78	1503	0
23	78	1602	0
23	81	0101	0
23	81	0102	0
23	81	0301	0.000001
23	81	0302	0
23	81	0304	0
23	81	0402	0
23	81	0403	0
23	81	0405	0
23	81	0414	0
23	81	0701	0
23	81	0804	0
23	81	0901	0
23	81	1001	0
23	81	1101	0
23	81	1102	0
23	81	1112	0
23	81	1201	0
23	81	1202	0
23	81	1206	0
23	81	1301	0
23	81	1302	0
23	81	1303	0
23	81	1304	0
23	81	1305	0
23	81	1401	0.000001
23	81	1404	0
23	81	1406	0
23	81	1503	0
23	81	1602	0
23	82	0101	0
23	82	0102	0
23	82	0302	0
23	82	0402	0
23	82	0414	0
23	82	0701	0
23	82	0804	0
23	82	0901	0
23	82	1001	0
23	82	1101	0
23	82	1102	0
23	82	1301	0
23	82	1303	0
23	82	1401	0
24	7	0101	0.000944
24	7	0102	0.000013
24	7	0103	0.000117
24	7	0301	0.000357
24	7	0302	0
24	7	0308	0.000001
24	7	0401	0.000663
24	7	0402	0.000004
24	7	0403	0.000053
24	7	0404	0.000632
24	7	0405	0.000013
24	7	0406	0.000001
24	7	0407	0.0001
24	7	0408	0.000034
24	7	0409	0.000001
24	7	0410	0
24	7	0414	0.000002
24	7	0415	0.000001
24	7	0417	0
24	7	0418	0
24	7	0426	0.000002
24	7	0701	0.000543
24	7	0801	0.000279
24	7	0802	0
24	7	0803	0.000037
24	7	0804	0.000031
24	7	0806	0
24	7	0901	0.000143
24	7	1001	0.000051
24	7	1101	0.000383
24	7	1102	0.000011
24	7	1103	0.000026
24	7	1104	0.000127
24	7	1105	0
24	7	1106	0
24	7	1108	0.000001
24	7	1111	0
24	7	1113	0.000001
24	7	1114	0
24	7	1124	0.000002
24	7	1201	0.000084
24	7	1202	0.000006
24	7	1204	0
24	7	1301	0.000445
24	7	1302	0.000199
24	7	1303	0.00004
24	7	1304	0
24	7	1305	0.000008
24	7	1306	0.000001
24	7	1307	0.000001
24	7	1312	0
24	7	1401	0.000251
24	7	1402	0.000001
24	7	1403	0
24	7	1404	0.000003
24	7	1405	0
24	7	1406	0
24	7	1407	0.000001
24	7	1408	0
24	7	1419	0
24	7	1422	0
24	7	1423	0
24	7	1501	0.0071
24	7	1502	0.000035
24	7	1503	0.000003
24	7	1504	0.000001
24	7	1506	0
24	7	1509	0.000001
24	7	1601	0.000087
24	7	1602	0.000008
24	7	1608	0.000006
24	8	0101	0.000078
24	8	0102	0.000005
24	8	0103	0.000006
24	8	0301	0.002415
24	8	0302	0.000003
24	8	0304	0.000009
24	8	0305	0.000001
24	8	0401	0.000118
24	8	0402	0.000001
24	8	0403	0.000012
24	8	0404	0.00003
24	8	0405	0.000001
24	8	0407	0
24	8	0408	0.000002
24	8	0411	0
24	8	0416	0
24	8	0701	0.000083
24	8	0801	0.00002
24	8	0802	0
24	8	0803	0.000006
24	8	0804	0.000008
24	8	0806	0
24	8	0901	0.000001
24	8	1001	0.000006
24	8	1101	0.000062
24	8	1102	0.000002
24	8	1103	0
24	8	1104	0.000017
24	8	1111	0
24	8	1201	0.00001
24	8	1202	0.000002
24	8	1301	0.000055
24	8	1302	0.000028
24	8	1303	0.000006
24	8	1304	0
24	8	1305	0.000008
24	8	1401	0.000036
24	8	1402	0
24	8	1404	0
24	8	1405	0.000001
24	8	1406	0
24	8	1501	0.000151
24	8	1502	0
24	8	1503	0
24	8	1601	0.000005
24	8	1602	0.000002
24	8	1603	0
24	13	0101	0.000053
24	13	0102	0.000002
24	13	0103	0.000001
24	13	0104	0.000002
24	13	0301	0.000025
24	13	0302	0
24	13	0401	0.000013
24	13	0402	0.00001
24	13	0403	0.000002
24	13	0404	0.000012
24	13	0405	0.000001
24	13	0406	0.000002
24	13	0408	0.000007
24	13	0410	0
24	13	0414	0
24	13	0701	0.001593
24	13	0801	0.000009
24	13	0802	0
24	13	0803	0.000001
24	13	0804	0
24	13	0808	0
24	13	0901	0.000008
24	13	1001	0.000076
24	13	1101	0.000063
24	13	1102	0.000001
24	13	1103	0.000026
24	13	1104	0.000029
24	13	1106	0
24	13	1138	0
24	13	1201	0.000005
24	13	1202	0.000002
24	13	1205	0
24	13	1301	0.000023
24	13	1302	0.000019
24	13	1303	0.000004
24	13	1304	0
24	13	1305	0.000001
24	13	1311	0.000001
24	13	1312	0
24	13	1320	0
24	13	1329	0
24	13	1401	0.00001
24	13	1402	0
24	13	1403	0
24	13	1404	0.000001
24	13	1405	0
24	13	1407	0
24	13	1408	0
24	13	1501	0.000106
24	13	1502	0.000006
24	13	1601	0.000019
24	13	1602	0
24	14	0101	0.000043
24	14	0102	0.001107
24	14	0103	0.000007
24	14	0301	0.000045
24	14	0302	0
24	14	0303	0.000001
24	14	0401	0.000032
24	14	0402	0.000012
24	14	0403	0
24	14	0404	0.000019
24	14	0405	0.000005
24	14	0407	0.000002
24	14	0408	0.000022
24	14	0411	0
24	14	0701	0.00034
24	14	0801	0.000004
24	14	0802	0
24	14	0803	0
24	14	0804	0.000005
24	14	0806	0.000004
24	14	0807	0
24	14	0811	0
24	14	0901	0.000008
24	14	1001	0.000002
24	14	1101	0.000049
24	14	1102	0.000012
24	14	1103	0.000001
24	14	1104	0.000035
24	14	1112	0.000003
24	14	1128	0
24	14	1201	0.000027
24	14	1301	0.000017
24	14	1302	0.000082
24	14	1303	0.000084
24	14	1304	0
24	14	1305	0.000004
24	14	1310	0.000001
24	14	1312	0
24	14	1315	0
24	14	1401	0.000009
24	14	1402	0.000001
24	14	1406	0
24	14	1501	0.000118
24	14	1502	0.000005
24	14	1503	0
24	14	1601	0.00001
24	14	1602	0
24	18	0101	0.00022
24	18	0102	0.000013
24	18	0103	0.000005
24	18	0301	0.000723
24	18	0302	0
24	18	0304	0.000001
24	18	0315	0
24	18	0401	0.000141
24	18	0402	0.000033
24	18	0403	0.0002
24	18	0404	0.000094
24	18	0405	0.000007
24	18	0407	0.000004
24	18	0408	0.000027
24	18	0410	0
24	18	0411	0
24	18	0414	0
24	18	0701	0.000185
24	18	0801	0.000091
24	18	0802	0.000001
24	18	0803	0.000005
24	18	0804	0.000006
24	18	0806	0.000001
24	18	0807	0.000002
24	18	0810	0.000001
24	18	0811	0.000002
24	18	0901	0.000024
24	18	1001	0.000035
24	18	1101	0.000435
24	18	1102	0.000005
24	18	1103	0.000019
24	18	1104	0.001852
24	18	1105	0
24	18	1106	0
24	18	1108	0.000001
24	18	1112	0
24	18	1115	0.000001
24	18	1130	0.000001
24	18	1201	0.000079
24	18	1202	0
24	18	1301	0.000248
24	18	1302	0.000073
24	18	1303	0.000021
24	18	1305	0.000003
24	18	1312	0
24	18	1315	0.000008
24	18	1322	0.000001
24	18	1327	0.000001
24	18	1401	0.000214
24	18	1402	0
24	18	1404	0.000001
24	18	1405	0
24	18	1406	0.000001
24	18	1407	0.000003
24	18	1409	0.000001
24	18	1410	0
24	18	1422	0
24	18	1501	0.000385
24	18	1502	0.000024
24	18	1503	0
24	18	1506	0
24	18	1601	0.000113
24	18	1602	0.000007
24	27	0101	0.000628
24	27	0102	0.000004
24	27	0103	0.000043
24	27	0301	0.000136
24	27	0302	0
24	27	0401	0.000734
24	27	0402	0.000012
24	27	0403	0.000039
24	27	0404	0.000256
24	27	0405	0.000009
24	27	0406	0
24	27	0407	0.00003
24	27	0408	0.000003
24	27	0410	0
24	27	0411	0
24	27	0414	0
24	27	0418	0
24	27	0701	0.000109
24	27	0801	0.00014
24	27	0802	0.000005
24	27	0803	0.000009
24	27	0804	0
24	27	0901	0.000041
24	27	1001	0.000015
24	27	1101	0.000535
24	27	1102	0.000038
24	27	1103	0.000002
24	27	1104	0.000103
24	27	1105	0
24	27	1106	0
24	27	1109	0.000001
24	27	1111	0
24	27	1114	0.000002
24	27	1201	0.000107
24	27	1202	0.000003
24	27	1301	0.000288
24	27	1302	0.000052
24	27	1303	0.000017
24	27	1305	0.000007
24	27	1307	0
24	27	1313	0.000001
24	27	1322	0.000001
24	27	1327	0
24	27	1401	0.00016
24	27	1402	0.000009
24	27	1403	0
24	27	1404	0.000001
24	27	1405	0
24	27	1406	0
24	27	1407	0
24	27	1409	0
24	27	1422	0
24	27	1423	0
24	27	1425	0
24	27	1501	0.00023
24	27	1502	0
24	27	1503	0.000001
24	27	1504	0
24	27	1601	0.000174
24	27	1602	0.000007
24	35	0101	0.000917
24	35	0102	0.000041
24	35	0103	0.001056
24	35	0106	0.000001
24	35	0301	0.000435
24	35	0302	0
24	35	0401	0.000137
24	35	0402	0.000644
24	35	0403	0.000649
24	35	0404	0.000121
24	35	0405	0.00002
24	35	0406	0
24	35	0407	0.000119
24	35	0408	0.000035
24	35	0410	0
24	35	0411	0.000002
24	35	0415	0.000002
24	35	0417	0
24	35	0418	0
24	35	0424	0
24	35	0432	0
24	35	0701	0.000587
24	35	0801	0.000266
24	35	0802	0.000052
24	35	0803	0.000025
24	35	0804	0.000022
24	35	0805	0.000003
24	35	0806	0
24	35	0807	0
24	35	0809	0
24	35	0811	0.000022
24	35	0901	0.000056
24	35	1001	0.000088
24	35	1101	0.000697
24	35	1102	0.000024
24	35	1103	0.000051
24	35	1104	0.004679
24	35	1105	0.000001
24	35	1106	0
24	35	1108	0
24	35	1109	0.000001
24	35	1110	0.000001
24	35	1111	0
24	35	1112	0.000002
24	35	1114	0
24	35	1115	0.000002
24	35	1116	0
24	35	1130	0.000001
24	35	1201	0.000319
24	35	1202	0.000013
24	35	1203	0.000002
24	35	1204	0
24	35	1301	0.000459
24	35	1302	0.00036
24	35	1303	0.000159
24	35	1304	0
24	35	1305	0.000043
24	35	1311	0.000001
24	35	1312	0
24	35	1316	0
24	35	1322	0.000001
24	35	1323	0.000001
24	35	1328	0
24	35	1335	0.000001
24	35	1401	0.00097
24	35	1402	0.000021
24	35	1403	0.000001
24	35	1404	0.000005
24	35	1405	0
24	35	1406	0.000012
24	35	1407	0.000006
24	35	1408	0.000002
24	35	1409	0
24	35	1410	0
24	35	1415	0
24	35	1417	0.000001
24	35	1433	0
24	35	1501	0.000525
24	35	1502	0.000067
24	35	1503	0.000002
24	35	1506	0.000005
24	35	1507	0.000001
24	35	1601	0.000192
24	35	1602	0.000088
24	35	1604	0
24	35	1608	0.000001
24	37	0101	0.000045
24	37	0102	0.000001
24	37	0103	0.000004
24	37	0301	0.000036
24	37	0304	0.000001
24	37	0401	0.000035
24	37	0402	0.000001
24	37	0403	0
24	37	0404	0.000006
24	37	0405	0.000001
24	37	0406	0
24	37	0407	0.000017
24	37	0408	0.000001
24	37	0410	0
24	37	0413	0
24	37	0416	0
24	37	0701	0.000046
24	37	0801	0.000183
24	37	0802	0
24	37	0804	0.000005
24	37	0805	0
24	37	0901	0.000004
24	37	1001	0.000108
24	37	1101	0.000046
24	37	1102	0.000002
24	37	1103	0.000018
24	37	1104	0.000006
24	37	1201	0.000011
24	37	1202	0
24	37	1301	0.000052
24	37	1302	0.000031
24	37	1303	0.000006
24	37	1305	0.000001
24	37	1401	0.000021
24	37	1407	0
24	37	1411	0
24	37	1501	0.000103
24	37	1502	0
24	37	1601	0.000022
24	37	1602	0.000002
24	38	0101	0.000045
24	38	0102	0.000008
24	38	0103	0.000002
24	38	0301	0.00004
24	38	0401	0.00004
24	38	0402	0.000075
24	38	0403	0.000019
24	38	0404	0.000029
24	38	0405	0.000003
24	38	0406	0
24	38	0407	0.000003
24	38	0410	0
24	38	0411	0
24	38	0414	0
24	38	0701	0.000095
24	38	0801	0.000014
24	38	0802	0.000001
24	38	0803	0.000008
24	38	0804	0.000002
24	38	0806	0.000003
24	38	0809	0
24	38	0901	0.000007
24	38	1001	0.000041
24	38	1101	0.00017
24	38	1102	0.000003
24	38	1103	0.000011
24	38	1104	0.000185
24	38	1105	0
24	38	1106	0
24	38	1111	0.000001
24	38	1130	0
24	38	1201	0.000015
24	38	1202	0.000002
24	38	1301	0.000761
24	38	1302	0.000066
24	38	1303	0.000012
24	38	1304	0
24	38	1305	0.000012
24	38	1307	0
24	38	1310	0
24	38	1312	0
24	38	1322	0.000001
24	38	1401	0.000793
24	38	1402	0
24	38	1404	0.000002
24	38	1405	0.000001
24	38	1406	0
24	38	1407	0
24	38	1415	0
24	38	1423	0.000001
24	38	1501	0.000087
24	38	1502	0.000027
24	38	1503	0
24	38	1504	0
24	38	1601	0.000024
24	38	1602	0.000002
24	38	1603	0
24	39	0101	0.000494
24	39	0102	0.000002
24	39	0103	0.000067
24	39	0301	0.000091
24	39	0302	0.000001
24	39	0303	0
24	39	0401	0.000148
24	39	0402	0.000003
24	39	0403	0.000016
24	39	0404	0.000242
24	39	0405	0
24	39	0406	0
24	39	0407	0.000057
24	39	0408	0
24	39	0410	0.000003
24	39	0411	0
24	39	0412	0
24	39	0414	0
24	39	0416	0
24	39	0418	0
24	39	0425	0
24	39	0441	0
24	39	0701	0.000209
24	39	0801	0.001012
24	39	0802	0.000028
24	39	0803	0.000013
24	39	0804	0.000005
24	39	0806	0.000002
24	39	0807	0
24	39	0809	0
24	39	0811	0.000001
24	39	0812	0
24	39	0813	0.000001
24	39	0901	0.00004
24	39	1001	0.000022
24	39	1101	0.000114
24	39	1102	0.000008
24	39	1103	0.000008
24	39	1104	0.000028
24	39	1105	0
24	39	1106	0
24	39	1117	0
24	39	1119	0.000001
24	39	1201	0.000048
24	39	1202	0
24	39	1203	0
24	39	1301	0.000277
24	39	1302	0.000059
24	39	1303	0.000008
24	39	1304	0
24	39	1305	0
24	39	1313	0
24	39	1401	0.000076
24	39	1402	0.000001
24	39	1403	0
24	39	1404	0.000001
24	39	1405	0
24	39	1406	0.000039
24	39	1409	0
24	39	1501	0.000329
24	39	1502	0
24	39	1503	0
24	39	1601	0.000187
24	39	1602	0.000014
24	39	1604	0
24	39	1605	0
24	41	0101	0.000004
24	41	0102	0.000001
24	41	0301	0.000028
24	41	0401	0.000005
24	41	0402	0.000005
24	41	0403	0.000012
24	41	0404	0.000022
24	41	0405	0.000061
24	41	0407	0
24	41	0408	0
24	41	0410	0
24	41	0411	0
24	41	0701	0.000053
24	41	0802	0
24	41	0803	0.000001
24	41	0804	0.000027
24	41	0807	0
24	41	0811	0
24	41	0901	0.000002
24	41	1001	0.000054
24	41	1101	0.000041
24	41	1102	0.000002
24	41	1104	0.00002
24	41	1201	0.000007
24	41	1301	0.000003
24	41	1302	0.000124
24	41	1303	0.000206
24	41	1304	0
24	41	1305	0.000011
24	41	1308	0
24	41	1338	0
24	41	1401	0.000002
24	41	1402	0
24	41	1404	0.000001
24	41	1406	0
24	41	1407	0
24	41	1501	0.000001
24	41	1502	0.000006
24	41	1503	0
24	41	1601	0.000003
24	41	1602	0
24	42	0101	0.000001
24	42	0103	0
24	42	0301	0
24	42	0302	0.000005
24	42	0403	0
24	42	0404	0.000001
24	42	0405	0
24	42	0406	0
24	42	0407	0
24	42	0410	0
24	42	0411	0
24	42	0417	0
24	42	0432	0.000001
24	42	0701	0
24	42	0802	0
24	42	0804	0.000008
24	42	0806	0
24	42	0901	0
24	42	1001	0
24	42	1101	0
24	42	1102	0
24	42	1104	0
24	42	1201	0
24	42	1202	0
24	42	1301	0
24	42	1302	0
24	42	1303	0.000002
24	42	1304	0
24	42	1401	0.000001
24	42	1407	0
24	42	1501	0.000001
24	42	1503	0
24	42	1506	0.000001
24	42	1601	0
24	42	1602	0
24	44	0101	0.000877
24	44	0102	0.000057
24	44	0103	0.000126
24	44	0301	0.000149
24	44	0302	0
24	44	0304	0.000002
24	44	0401	0.000885
24	44	0402	0.000094
24	44	0403	0.000038
24	44	0404	0.000108
24	44	0405	0.00001
24	44	0407	0.000007
24	44	0408	0.000032
24	44	0410	0
24	44	0411	0
24	44	0414	0
24	44	0701	0.001482
24	44	0801	0.000081
24	44	0802	0.000018
24	44	0803	0.000006
24	44	0804	0.000002
24	44	0807	0
24	44	0811	0
24	44	0901	0.000053
24	44	1001	0.000045
24	44	1101	0.000692
24	44	1102	0.000043
24	44	1103	0.000051
24	44	1104	0.000588
24	44	1106	0.000001
24	44	1109	0.000001
24	44	1114	0.000001
24	44	1122	0
24	44	1201	0.000331
24	44	1202	0.000004
24	44	1301	0.000999
24	44	1302	0.000128
24	44	1303	0.000018
24	44	1304	0
24	44	1305	0.000007
24	44	1306	0.000003
24	44	1309	0.000001
24	44	1310	0.000059
24	44	1318	0.000004
24	44	1321	0.000001
24	44	1322	0.000002
24	44	1401	0.000134
24	44	1402	0
24	44	1403	0
24	44	1404	0.000001
24	44	1406	0
24	44	1409	0
24	44	1410	0.000001
24	44	1501	0.000589
24	44	1502	0.00003
24	44	1503	0.000012
24	44	1601	0.000395
24	44	1602	0.000005
24	45	0101	0.000006
24	45	0102	0
24	45	0103	0
24	45	0301	0.000023
24	45	0302	0.000001
24	45	0401	0.000023
24	45	0402	0.000002
24	45	0403	0.000005
24	45	0404	0.000001
24	45	0405	0.000003
24	45	0406	0
24	45	0407	0.000003
24	45	0408	0.000007
24	45	0410	0
24	45	0411	0
24	45	0417	0
24	45	0418	0
24	45	0701	0.000028
24	45	0801	0.000002
24	45	0802	0
24	45	0803	0
24	45	0804	0
24	45	0810	0
24	45	0901	0.000001
24	45	1001	0.000071
24	45	1101	0.000017
24	45	1102	0.000004
24	45	1103	0.000011
24	45	1104	0.000006
24	45	1201	0.000003
24	45	1202	0
24	45	1301	0
24	45	1302	0.00001
24	45	1303	0
24	45	1304	0
24	45	1401	0.000006
24	45	1402	0
24	45	1404	0
24	45	1501	0.00002
24	45	1503	0.000002
24	45	1601	0.000004
24	45	1602	0
24	45	1603	0
24	45	1605	0
24	46	0101	0
24	46	0103	0
24	46	0104	0
24	46	0301	0
24	46	0401	0
24	46	0402	0
24	46	0403	0
24	46	0404	0
24	46	0405	0
24	46	0406	0.000001
24	46	0407	0
24	46	0408	0
24	46	0410	0
24	46	0414	0
24	46	0419	0
24	46	0701	0
24	46	0801	0
24	46	0802	0
24	46	0803	0.000002
24	46	0804	0
24	46	0807	0
24	46	0811	0
24	46	0901	0.000001
24	46	1001	0
24	46	1101	0
24	46	1104	0.000002
24	46	1106	0
24	46	1113	0
24	46	1201	0.000001
24	46	1202	0
24	46	1301	0
24	46	1303	0
24	46	1307	0
24	46	1310	0
24	46	1312	0
24	46	1401	0
24	46	1402	0
24	46	1403	0
24	46	1405	0
24	46	1406	0
24	46	1501	0
24	46	1502	0
24	46	1602	0
24	47	0101	0.000002
24	47	0102	0.000001
24	47	0103	0
24	47	0104	0
24	47	0301	0.000001
24	47	0401	0.000004
24	47	0404	0
24	47	0405	0.000006
24	47	0407	0.000003
24	47	0410	0
24	47	0411	0
24	47	0417	0
24	47	0701	0.000027
24	47	0801	0.000002
24	47	0802	0
24	47	0901	0
24	47	1001	0.000002
24	47	1101	0.000009
24	47	1102	0
24	47	1103	0.000001
24	47	1104	0.000003
24	47	1112	0.000001
24	47	1201	0.000003
24	47	1202	0
24	47	1301	0.000003
24	47	1302	0.000006
24	47	1303	0
24	47	1310	0
24	47	1401	0.000007
24	47	1404	0
24	47	1407	0
24	47	1409	0
24	47	1417	0.000001
24	47	1501	0.000004
24	47	1502	0
24	47	1503	0
24	47	1504	0
24	47	1602	0
24	48	0101	0.000003
24	48	0301	0.000001
24	48	0302	0
24	48	0303	0
24	48	0401	0.000024
24	48	0402	0.000003
24	48	0403	0.000012
24	48	0404	0.000003
24	48	0405	0.000001
24	48	0406	0
24	48	0407	0
24	48	0410	0
24	48	0411	0.000002
24	48	0414	0
24	48	0416	0
24	48	0417	0
24	48	0701	0
24	48	0801	0.000005
24	48	0802	0.000003
24	48	0803	0.000003
24	48	0804	0
24	48	0814	0
24	48	0901	0.000006
24	48	1001	0
24	48	1101	0.000014
24	48	1102	0
24	48	1104	0.000003
24	48	1105	0
24	48	1201	0.000015
24	48	1202	0.000003
24	48	1302	0.000002
24	48	1305	0
24	48	1309	0
24	48	1312	0
24	48	1401	0.000001
24	48	1402	0.000003
24	48	1403	0
24	48	1404	0
24	48	1405	0.000005
24	48	1406	0.000002
24	48	1407	0
24	48	1408	0
24	48	1409	0
24	48	1410	0
24	48	1418	0
24	48	1428	0
24	48	1439	0
24	48	1501	0.000016
24	48	1502	0
24	48	1503	0
24	48	1601	0
24	48	1602	0.000001
24	49	0101	0.000114
24	49	0102	0
24	49	0301	0.000055
24	49	0302	0
24	49	0304	0.000001
24	49	0401	0.000042
24	49	0402	0.000013
24	49	0403	0.000021
24	49	0404	0.000015
24	49	0405	0.000071
